Link,Urun_adi,Puan,Degerlendirme,Fiyatlar
https://www.amazon.com.tr/Dal%C4%B1%C5%9F-S%C3%BCr%C3%BCklenme-Kancas%C4%B1-Paslanmaz-Kancal%C4%B1/dp/B09L9PMLMC/ref=zg_bs_g_sporting-goods_sccl_24/000-0000000-0000000?psc=1,,,,469.34
https://www.amazon.com.tr/ROCKBROS-G%C3%B6zl%C3%BCkleri-Bisiklet-Motosikleti-Bal%C4%B1k%C3%A7%C4%B1l%C4%B1k/dp/B06XHSR8FT/ref=zg_bs_g_sporting-goods_sccl_25/000-0000000-0000000?psc=1,ROCKBROS Spor Gözlükleri Bisiklet Gözlükleri Kadın Erkek Polarize UV400 Koruma 5 Yedek Lensli Bisiklet Gözlükleri Açık Hava Sporları için Bisiklet Motosikleti Koşu Balıkçılık Golf,4.3,9147,456.98
https://www.amazon.com.tr/zootop-ayakkab%C4%B1-ge%C3%A7irmez-ta%C5%9F%C4%B1nabilir-antrenman/dp/B09Y1TH9SL/ref=zg_bs_g_sporting-goods_sccl_26/000-0000000-0000000?psc=1,"zootop Ayakkabı bölmeli spor çantası, su geçirmez, spor çantası, kuru, ıslak, ayrı, taşınabilir, seyahat çantası, yüzme, seyahat, antrenman, kamp, el çantası, hafta sonu çantası, kadın ve erkek için,",4.6,17,326.44
https://www.amazon.com.tr/Slazenger-HAAKON-Kad%C4%B1n-Outdoor-Ayakkab%C4%B1/dp/B0CDPMLQ1S/ref=zg_bs_g_sporting-goods_sccl_27/000-0000000-0000000?psc=1,,,,768.9
https://www.amazon.com.tr/USR-CORD31-Lasti%C4%9Fi-Sabitleme-Aparat%C4%B1/dp/B08PYW32N3/ref=zg_bs_g_sporting-goods_sccl_28/000-0000000-0000000?psc=1,USR CORD31 Direnç Lastiği Kapı Sabitleme Aparatı,4.9,23,88.9
https://www.amazon.com.tr/adidas-Cblack-Lucfuc-Ultrabounce-Ayakkab%C4%B1/dp/B0BN6GMH2Z/ref=zg_bs_g_sporting-goods_sccl_29/000-0000000-0000000?psc=1,adidas EQ23 RUN W Ayakkabı Kadın,4.2,13,1699.15
https://www.amazon.com.tr/adidas-Duramo-Vicblu-Ftwwht-Ayakkab%C4%B1/dp/B0BJL4F8LS/ref=zg_bs_g_sporting-goods_sccl_30/000-0000000-0000000?psc=1,adidas DURAMO SL 2.0 Ayakkabı Erkek,4.4,135,1499.0
https://www.amazon.com.tr/Jigpara-Micro-JPMSL-3g-Keimura-Shirasu/dp/B00NXP6PLW/ref=zg_bs_g_sporting-goods_sccl_1/000-0000000-0000000?psc=1,MC Jigpara Micro Slim JPMSL-3g #17 Keimura(UV) Shirasu,4.3,6,139.34
https://www.amazon.com.tr/Major-Craft-JPM-1-5-Keimura-Katakuchi/dp/B07KCQW4JS/ref=zg_bs_g_sporting-goods_sccl_2/000-0000000-0000000?psc=1,Major Craft JPM-1.5 016 Keimura (UV) Katakuchi Suni Yem,2.7,3,189.54
https://www.amazon.com.tr/adidas-RESPONSE-Erkek-Ayakkab%C4%B1-CBLACK/dp/B09N3LWYX9/ref=zg_bs_g_sporting-goods_sccl_3/000-0000000-0000000?psc=1,adidas Erkek Response Shoes-Low (Non Football),3.7,10,1455.53
https://www.amazon.com.tr/USR-Stroke-RC-Tenisi-Raket-K%C4%B1l%C4%B1f/dp/B09KCL3955/ref=zg_bs_g_sporting-goods_sccl_4/000-0000000-0000000?psc=1,,,,366.99
https://www.amazon.com.tr/Rapala-Mxr13-Sert-Sahte-Yem/dp/B002Z31YGY/ref=zg_bs_g_sporting-goods_sccl_5/000-0000000-0000000?psc=1,Rapala Max Rap Sahte Balığı,4.5,283,297.5
https://www.amazon.com.tr/USR-Starter-Tenisi-Antrenman-Turuncu/dp/B09XMMSKWK/ref=zg_bs_g_sporting-goods_sccl_6/000-0000000-0000000?psc=1,"USR Starter 10 lu Masa Tenisi Antrenman Topu, Turuncu",5.0,3,129.9
https://www.amazon.com.tr/UTOBEST-%C3%87antalar%C4%B1-Hidrasyon-Fonksiyonel-Mesanesi/dp/B093FD1F93/ref=zg_bs_g_sporting-goods_sccl_7/000-0000000-0000000?psc=1,,4.3,374,694.5
https://www.amazon.com.tr/Shop-set-Tritan-Motivasyonlu-Mataras%C4%B1-S%C3%9CZGE%C3%87L%C4%B0/dp/B0BZRXQR9N/ref=zg_bs_g_sporting-goods_sccl_8/000-0000000-0000000?psc=1,Shop-set 2000 ML Tritan Motivasyonlu Su Matarası SÜZGEÇLİ (SOMON - AÇIK MAVİ),2.9,4,199.9
https://www.amazon.com.tr/Naturehike-brandas%C4%B1-ge%C3%A7irmez-korumas%C4%B1-y%C3%BCr%C3%BCy%C3%BC%C5%9F/dp/B0BZ3CQ2LP/ref=zg_bs_g_sporting-goods_sccl_9/000-0000000-0000000?psc=1,"Naturehike Çadır brandası, kamp, çadır brandası, 300 cm x 500 cm, rüzgar geçirmez, güneş koruması, dış mekan, piknik, yürüyüş, bahçe, parti için",5.0,1,11.0
https://www.amazon.com.tr/Sea-Horse-No-Chinu-Beyaz/dp/B09LJ2QXCX/ref=zg_bs_g_sporting-goods_sccl_10/000-0000000-0000000?psc=1,"Sea Horse No:5 Chinu Ring, 10 adet İğne, Beyaz",5.0,1,31.41
https://www.amazon.com.tr/FJbottle-paslanmaz-yal%C4%B1t%C4%B1ml%C4%B1-i%C3%A7ermez-pipetli/dp/B09DP833GW/ref=zg_bs_g_sporting-goods_sccl_11/000-0000000-0000000?psc=1,"FJbottle 350ml çocuk su şişesi, Pipetli, BPA İçermeyen paslanmaz çelik İçecek Şişesi termos, yalıtımlı su şişesi",4.2,93,439.99
https://www.amazon.com.tr/Joopin-G%C3%B6zl%C3%BCkleri-Yuvarlak-Bilgisayar-G%C3%B6zl%C3%BCkler/dp/B08M3KBG7N/ref=zg_bs_g_sporting-goods_sccl_12/000-0000000-0000000?psc=1,,4.4,11,359.01
https://www.amazon.com.tr/MotuTech-S%C3%BCspansiyon-Essential-Kickstand-Aksesuarlar/dp/B097Y3GQTP/ref=zg_bs_g_sporting-goods_sccl_13/000-0000000-0000000?psc=1,MotuTech Ön Süspansiyon Çatal Xiaomi M365 /Pro/Pro 2/1S /Essential Lite Süspansiyon+Ön Çamurlu+Kickstand Titreşim Önleyici Aksesuarlar,3.6,10,729.12
https://www.amazon.com.tr/Segway-Ninebot-Kickscooter-E2-Elektrikli-Scooter/dp/B0B3RZVX6X/ref=zg_bs_g_sporting-goods_sccl_14/000-0000000-0000000?psc=1,,,,9699.0
https://www.amazon.com.tr/Karabina-Al%C3%BCminyum-T%C4%B1rman%C4%B1c%C4%B1-Bal%C4%B1k%C3%A7%C4%B1l%C4%B1k-Kullan%C4%B1l%C4%B1r/dp/B08SW5XN7H/ref=zg_bs_g_sporting-goods_sccl_15/000-0000000-0000000?psc=1,"Karabina Klips D halka Alüminyum Alaşım Tırmanıcı Kilit Halkası Anahtar Halkası Kilit Halka Toka, Açık Hava Kamp, Balıkçılık, RV Seyahat, Sırt Çantası için Kullanılır (40 Parça 47 mm)",4.4,168,134.23
https://www.amazon.com.tr/Azarxis-ge%C3%A7irmez-brandas%C4%B1-branda-hal%C4%B1s%C4%B1/dp/B06W5WK3FR/ref=zg_bs_g_sporting-goods_sccl_16/000-0000000-0000000?psc=1,"Azarxis Su geçirmez çadır brandası, hamak için branda, çadır halısı, tente halısı, dış mekan kamp kumlu plaj için yeşil, M - 1, 8 x 2, 2 m, Yeşil., M - 1.8x2.2m",4.3,1385,324.14
https://www.amazon.com.tr/Wilson-%C3%BCniseks-yeti%C5%9Fkin-basketbol-turuncu/dp/B09M248Y2F/ref=zg_bs_g_sporting-goods_sccl_17/000-0000000-0000000?psc=1,Wilson Unisex-Adult NCAA Legend Basketball,4.4,132,706.45
https://www.amazon.com.tr/Tide-Rider-M40-Mini-Whistle-Black/dp/B00I8YK49W/ref=zg_bs_g_sporting-goods_sccl_18/000-0000000-0000000?psc=1,Tide-Rider M40 Mini Fox 40 Whistle Black,4.5,48,160.0
https://www.amazon.com.tr/Thera-Band-20520-Egzersiz-Band%C4%B1-Metre/dp/B01HJ68JBY/ref=zg_bs_g_sporting-goods_sccl_19/000-0000000-0000000?psc=1,Thera-Band 20520 Egzersiz Bandı 1.5 Metre Hafif Sert Sarı,3.9,178,194.99
https://www.amazon.com.tr/Rebuwo-Kau%C3%A7uk-%C3%87ocuk-Pilates-Renkli/dp/B0BMVXLM6X/ref=zg_bs_g_sporting-goods_sccl_20/000-0000000-0000000?psc=1,,,,936.0
https://www.amazon.com.tr/Xbox-Kablosuz-Kumanda-Velocity-Green/dp/B0BSGYSK88/ref=zg_bs_g_videogames_sccl_1/000-0000000-0000000?psc=1,,4.6,,2749.0
https://www.amazon.com.tr/ROBEVE-Playstation-Uyumlu-GamePad-Kablosuz/dp/B0BSLTV75Q/ref=zg_bs_g_videogames_sccl_2/000-0000000-0000000?psc=1,,3.8,,429.9
https://www.amazon.com.tr/Logitech-F310-Gaming-Oyun-Pedi/dp/B00CJAF3ME/ref=zg_bs_g_videogames_sccl_3/000-0000000-0000000?psc=1,,4.4,,599.0
https://www.amazon.com.tr/SteelSeries-TrueMove-programlanabilir-b%C3%B6l%C3%BCnm%C3%BC%C5%9F-tetikleme/dp/B082XQHPCL/ref=zg_bs_g_videogames_sccl_4/000-0000000-0000000?psc=1,,4.7,,715.84
https://www.amazon.com.tr/Logitech-Lightsync-Kablolu-Gaming-Uyumlu/dp/B07W4DH8JW/ref=zg_bs_g_videogames_sccl_5/000-0000000-0000000?psc=1,,4.7,,519.0
https://www.amazon.com.tr/Logitech-Kablosuz-Ba%C4%9Flant%C4%B1-%C3%96zelli%C4%9Fi-Titre%C5%9Fimli/dp/B00CJAEX5M/ref=zg_bs_g_videogames_sccl_6/000-0000000-0000000?psc=1,,4.4,,920.0
https://www.amazon.com.tr/Logitech-Widescreen-Engelleyici-Mikrofon-FaceTime/dp/B005KKHA0S/ref=zg_bs_g_videogames_sccl_7/000-0000000-0000000?psc=1,,4.5,,759.0
https://www.amazon.com.tr/Razer-DeathAdder-mini-oyun-faresi/dp/B08B3K9K6P/ref=zg_bs_g_videogames_sccl_8/000-0000000-0000000?psc=1,"Razer DeathAdder V2 mini USB oyun faresi: 8500 K DPI optik sensör, 62 g hafif tasarım, krom RGB aydınlatma, 6 programlanabilir tuş, kaymaz tutma bandı, klasik siyah",4.6,3834,699.9
https://www.amazon.com.tr/Razer-DeathAdder-BlackShark-Kulakl%C4%B1%C4%9F%C4%B1-Gigantus/dp/B09SJZN5Q4/ref=zg_bs_g_videogames_sccl_9/000-0000000-0000000?psc=1,"Razer Battle Bundle Oyuncu Kiti, DeathAdder V2 Oyuncu Faresi + BlackShark V2 X Oyuncu Kulaklığı + Gigantus V2 Fare Altlığı, Siyah - RZ85-03240100-B3U1",4.5,113,2189.9
https://www.amazon.com.tr/SteelSeries-Arctis-Wireless-Kulakl%C4%B1%C4%9F%C4%B1-%C3%87%C4%B1kar%C4%B1labilir/dp/B07WDD4PTW/ref=zg_bs_g_videogames_sccl_10/000-0000000-0000000?psc=1,"SteelSeries Arctis 1 Wireless - Kablosuz Oyun Kulaklık - USB-C Kablosuz - Çıkarılabilir ClearCast Mikrofon - PC, PS4, PS5 Nintendo Switch, Android için",4.5,3839,2999.0
https://www.amazon.com.tr/Steelseries-SteelSeries-QcK-Oyun-Mousepad/dp/B00WAA2704/ref=zg_bs_g_videogames_sccl_11/000-0000000-0000000?psc=1,"SteelSeries Qck Heavy XXL Gaming Mousepad - Maksimum Kontrol Sağlar - Oyun Sensörleri İçin Optimize Edilmiştir, Siyah",4.7,83306,889.0
https://www.amazon.com.tr/Logitech-Y%C3%BCksek-Performansl%C4%B1-Oyuncu-Mouse/dp/B07GS6ZB7T/ref=zg_bs_g_videogames_sccl_12/000-0000000-0000000?psc=1,,4.6,,1649.0
https://www.amazon.com.tr/Xbox-Kablosuz-Kumandas%C4%B1-Pulse-K%C4%B1rm%C4%B1z%C4%B1/dp/B08SRMPBRF/ref=zg_bs_g_videogames_sccl_13/000-0000000-0000000?psc=1,,4.6,,2749.0
https://www.amazon.com.tr/Microsoft-Kablosuz-Kumandas%C4%B1-Electric-Nesil/dp/B091CK241X/ref=zg_bs_g_videogames_sccl_14/000-0000000-0000000?psc=1,,4.6,,2645.0
https://www.amazon.com.tr/JBL-Quantum-kulakl%C4%B1%C4%9F%C4%B1-%C3%A7%C4%B1kar%C4%B1labilir-mikrofonlu/dp/B083X26ZL8/ref=zg_bs_g_videogames_sccl_15/000-0000000-0000000?psc=1,"JBL Quantum 100, Gaming Kulaklık, Kablolu,Beyaz",4.3,14989,799.0
https://www.amazon.com.tr/Logitech-LIGHTSPEED-Kablosuz-Programlanabilir-Bildirim/dp/B07CGPZ3ZQ/ref=zg_bs_g_videogames_sccl_16/000-0000000-0000000?psc=1,,4.6,,1028.0
https://www.amazon.com.tr/Logitech-Superlight-Kablosuz-Lightspeed-%C3%96zelle%C5%9Ftirilebilir/dp/B07W5JKPJX/ref=zg_bs_g_videogames_sccl_17/000-0000000-0000000?psc=1,,4.7,,3559.0
https://www.amazon.com.tr/SteelSeries-Arctis-Wireless-Gaming-Kulakl%C4%B1k/dp/B09GW4KWKM/ref=zg_bs_g_videogames_sccl_18/000-0000000-0000000?psc=1,"SteelSeries Arctis 7P+ Wireless Gaming Kulaklık - Kayıpsız 2.4 GHz - 30 Saat Kullanım - USB-C - 3D Audio - PS5, PS4, PC, Mac, Android ve Switch",4.4,32647,4799.0
https://www.amazon.com.tr/Microsoft-Xbox-Oyun-%C5%9Earj-Kiti/dp/B08FCXLB8Z/ref=zg_bs_g_videogames_sccl_19/000-0000000-0000000?psc=1,,4.5,,1168.9
https://www.amazon.com.tr/Bloody-Siyah-Aktif-M-Ayak-Optical3200Cp/dp/B00DH3ANP4/ref=zg_bs_g_videogames_sccl_20/000-0000000-0000000?psc=1,Bloody V7Ma Siyah C3 Aktif M.Ayak Hd Optical3200Cp,4.4,137,589.49
https://www.amazon.com.tr/Razer-Viper-Pro-HyperSpeed-Teknolojisi/dp/B09QFVSYX6/ref=zg_bs_g_videogames_sccl_21/000-0000000-0000000?psc=1,"Razer Viper V2 Pro - Ultralight Kablosuz Esports Oyun Faresi (30K DPI Optik Sensör, HyperSpeed Kablosuz Teknolojisi, Gen-3 Optik Fare Anahtarları, 5 DPI Seçeneği) Siyah",4.4,418,3469.0
https://www.amazon.com.tr/JBL-Quantum-kulakl%C4%B1%C4%9F%C4%B1-%C3%A7%C4%B1kar%C4%B1labilir-mikrofonlu/dp/B083X24CFF/ref=zg_bs_g_videogames_sccl_22/000-0000000-0000000?psc=1,"JBL Quantum 100, Gaming Kulaklık, Kablolu,Siyah",4.3,14989,849.0
https://www.amazon.com.tr/Logitech-Lightspeed-Kulakl%C4%B1%C4%9F%C4%B1-Bluetooth-S%C3%BCr%C3%BCc%C3%BCleri/dp/B07W6JM35X/ref=zg_bs_g_videogames_sccl_23/000-0000000-0000000?psc=1,"Logitech G G435 Lightspeed Kablosuz Kulak Üstü Oyuncu Kulaklığı, Bluetooth, Dahili Mikrofon, 40 mm Ses Sürücüleri, 165 gr, 18 Saat Pil Ömrü, Mavi",4.1,8971,2249.0
https://www.amazon.com.tr/Logitech-Lightspeed-Kulakl%C4%B1%C4%9F%C4%B1-Bluetooth-S%C3%BCr%C3%BCc%C3%BCleri/dp/B07W7LNTM5/ref=zg_bs_g_videogames_sccl_24/000-0000000-0000000?psc=1,"Logitech G G435 Lightspeed Kablosuz Kulak Üstü Oyuncu Kulaklığı, Bluetooth, Dahili Mikrofon, 40 mm Ses Sürücüleri, 165 gr, 18 Saat Pil Ömrü, Siyah",4.1,8971,2449.0
https://www.amazon.com.tr/Logitech-Hyperion-Kablolu-Programlanabilir-Bildirim/dp/B00LFBEOUA/ref=zg_bs_g_videogames_sccl_25/000-0000000-0000000?psc=1,,4.6,,1001.83
https://www.amazon.com.tr/Razer-RZ01-03150100-R3G1-Basilisk-Hyperseed-Oyuncu/dp/B07Y8QWZDW/ref=zg_bs_g_videogames_sccl_26/000-0000000-0000000?psc=1,,4.4,,1049.0
https://www.amazon.com.tr/Mekanik-Klavyesi-Kompakt-Ayd%C4%B1nlatmal%C4%B1-Ge%C3%A7irmez/dp/B097D1J5P4/ref=zg_bs_g_videogames_sccl_27/000-0000000-0000000?psc=1,%60 Mekanik Oyun Klavyesi Kompakt Tip C Kablolu 68 Tuşlu LED Arkadan Aydınlatmalı USB Su Geçirmez Klavye 18 Kroma RGB Arka Işık Gölgeye Karşı Anahtar + RGB 6400DPI Oyun Faresi + Fare Altlığı (Beyaz/Mavi anahtar),4.3,304,539.99
https://www.amazon.com.tr/UGREEN-Anahtar%C4%B1-Bilgisayar-Notebook-Projekt%C3%B6r/dp/B08R868KSZ/ref=zg_bs_g_videogames_sccl_28/000-0000000-0000000?psc=1,"UGREEN HDMI 2.0 Switch 4K@60Hz 2'si 1 arada / 1'i 2'de HDMI Ayırıcı Çift Yönlü HDCP 2.2 3D HDR CEC, PS5/4, Xbox, TV Çubuğu, TV Kutusu, TV, PC, Monitör, Projektör vb.",4.4,2562,299.99
https://www.amazon.com.tr/Steelseries-63003-Qck-Oyun-Mousepad/dp/B000UVRU6G/ref=zg_bs_g_videogames_sccl_29/000-0000000-0000000?psc=1,SteelSeries QcK Oyun Fare Altlığı - Büyük Kumaş - Oyun Sensörleri İçin Optimize Edilmiştir,4.7,83306,11.0
https://www.amazon.com.tr/GRAND-THEFT-AUTO-GTA-PREMIUM/dp/B07H3TF8L7/ref=zg_bs_g_videogames_sccl_30/000-0000000-0000000?psc=1,,4.6,,11.0
https://www.amazon.com.tr/Sony-PlayStation%C2%AE5-DualSenseTM-Kablosuz-Siyah%C4%B1/dp/B094WLFGD3/ref=zg_bs_g_videogames_sccl_1/000-0000000-0000000?psc=1,,4.7,,3099.0
https://www.amazon.com.tr/Sony-PlayStation-5-Digital-EAS/dp/B0BN48Z569/ref=zg_bs_g_videogames_sccl_2/000-0000000-0000000?psc=1,,4.7,,21999.0
https://www.amazon.com.tr/ROBEVE-Playstation-GamePad-Kablosuz-Kamuflaj/dp/B0BSLV6CLG/ref=zg_bs_g_videogames_sccl_3/000-0000000-0000000?psc=1,,3.8,,429.9
https://www.amazon.com.tr/Logitech-Pro-7-1-Oyuncu-Kulakl%C4%B1%C4%9F%C4%B1/dp/B07TLX61W7/ref=zg_bs_g_videogames_sccl_4/000-0000000-0000000?psc=1,"Logitech G Pro X 7.1 Oyuncu Kulaklığı, Blue Voice Mikrofon Teknolojisi, 50 mm Hassas PRO-G Sürücüleri, DTS Kulaklık:X 2.0 Surround Ses, Profesyonel Tip USB Dijital Ses Kartı, Siyah",4.4,18390,3714.0
https://www.amazon.com.tr/ROBEVE-Uyumlu-Kablosu-Metre-Projeksiyon/dp/B0BW67FR4L/ref=zg_bs_g_videogames_sccl_5/000-0000000-0000000?psc=1,,4.4,,89.9
https://www.amazon.com.tr/Nintendo-Switch-Split-Pad-K%C4%B1rm%C4%B1z%C4%B1/dp/B08FJ8B197/ref=zg_bs_g_videogames_sccl_6/000-0000000-0000000?psc=1,,4.5,,1647.82
https://www.amazon.com.tr/Microsoft-Xbox-Controller-Kablosuz-Kumandas%C4%B1/dp/B08JW624NN/ref=zg_bs_g_videogames_sccl_7/000-0000000-0000000?psc=1,,4.5,,2284.57
https://www.amazon.com.tr/Logitech-Direksiyonu-Playstation-941-000112-4PlayStation/dp/B00YUIM2J0/ref=zg_bs_g_videogames_sccl_8/000-0000000-0000000?psc=1,"Logitech G G29 Driving Force Yarış Direksiyonu, Çift Motorlu Güç Geri Besleme, 900° Direksiyon Yönü, Deri Direksiyon, Ayarlanabilir Paslanmaz Çelik Pedallar, Siyah",4.6,23501,11999.0
https://www.amazon.com.tr/Fosmon-Controller-Performance-eklentisi-A1668/dp/B016YQRYSY/ref=zg_bs_g_videogames_sccl_9/000-0000000-0000000?psc=1,,4.2,,69.99
https://www.amazon.com.tr/Aerox-Wireless-Snow-Gaming-Mouse/dp/B0966V1GPG/ref=zg_bs_g_videogames_sccl_10/000-0000000-0000000?psc=1,SteelSeries Aerox 3 Kablosuz Snow (2022) - Süper Hafif Oyun Faresi - 68 g Ağırlık ve Su Geçirmez - 200 Saat Pil Ömrü,4.4,4589,1899.0
https://www.amazon.com.tr/Rampage-Thunder-Mikrofonlu-Gaming-Kulakl%C4%B1k/dp/B08QRJ54CM/ref=zg_bs_g_videogames_sccl_11/000-0000000-0000000?psc=1,,4.2,,399.9
https://www.amazon.com.tr/Logitech-Kameras%C4%B1-Mesafeli-Mikrofon-Otomatik/dp/B07W7KB8L6/ref=zg_bs_g_videogames_sccl_12/000-0000000-0000000?psc=1,,4.3,,989.0
https://www.amazon.com.tr/Botech-WZONE-4K-ANDROID-TV/dp/B0943ZGDPB/ref=zg_bs_g_videogames_sccl_13/000-0000000-0000000?psc=1,Botech WZONE 4K ANDROID TV,4.7,57,1949.0
https://www.amazon.com.tr/SteelSeries-Prime-Wireless-Oyun-Faresi/dp/B093QCVQPC/ref=zg_bs_g_videogames_sccl_14/000-0000000-0000000?psc=1,,4.4,,2033.88
https://www.amazon.com.tr/Mortal-Kombat-11-Ultimate-PS4/dp/B08KVGSXFB/ref=zg_bs_g_videogames_sccl_15/000-0000000-0000000?psc=1,,4.6,,262.5
https://www.amazon.com.tr/Razer-x-Kaira-for-Xbox/dp/B08GGBP3B7/ref=zg_bs_g_videogames_sccl_16/000-0000000-0000000?psc=1,"Razer Kaira - Xbox Series X|S, Xbox One, PC için Kablosuz Oyun Kulaklığı (Kablosuz Kulaklık, 50 mm Sürücü, Kardioid Mikrofon, Xbox Kablosuz) Siyah-Yeşil",4.3,782,3347.55
https://www.amazon.com.tr/SteelSeries-Rival-5-Gaming-Mouse/dp/B093QD2KW4/ref=zg_bs_g_videogames_sccl_17/000-0000000-0000000?psc=1,,4.4,,1493.0
https://www.amazon.com.tr/SteelSeries-Klavyesi-Harekete-Ba%C5%9Fl%C4%B1klar%C4%B1-De%C4%9Fi%C5%9Ftirilebilir/dp/B0B919C19G/ref=zg_bs_g_videogames_sccl_18/000-0000000-0000000?psc=1,"SteelSeries Apex 9 TKL Mekanik Oyun Klavyesi, Optik Tuşlar, 2 Noktalı Harekete Geçirme, Kompakt TKL Tasarim, RGB, PBT Tuş Başlıkları, USB-C, Değiştirilebilir Tuşlar",4.6,2875,2999.0
https://www.amazon.com.tr/EPOS-Sennheiser-Professionelles-passiver-Ger%C3%A4uschunterdr%C3%BCckung/dp/B08DG53CLL/ref=zg_bs_g_videogames_sccl_19/000-0000000-0000000?psc=1,"EPOS I Sennheiser GSP 602 profesyonel oyun Kulaklığı (pasif gürültü önleyici), siyah ve kahverengi, tek beden",4.1,249,3375.19
https://www.amazon.com.tr/CREATIVE-Kameras%C4%B1-Aramalar%C4%B1-Yak%C4%B1nla%C5%9Ft%C4%B1rma-Geli%C5%9Ftirilmi%C5%9F/dp/B091C3P6ZD/ref=zg_bs_g_videogames_sccl_20/000-0000000-0000000?psc=1,"CREATIVE Live! Cam Sync 1080p V2, Full HD geniş açılı USB web kamerası, görüntülü arama için otomatik ses kısma ve gürültü engelleme özelliğine sahip, Zoom, Skype için geliştirilmiş dahili çift mikrofon",4.7,1713,783.99
https://www.amazon.com.tr/denetleyici-kablosuz-kontrol%C3%B6r-titre%C5%9Fim-Playstation/dp/B09SZ859S3/ref=zg_bs_g_videogames_sccl_1/000-0000000-0000000?psc=1,,4.3,,286.55
https://www.amazon.com.tr/Steelseries-Hibrit-Mekanik-Gaming-Ayd%C4%B1nlatma/dp/B0833HT3BQ/ref=zg_bs_g_videogames_sccl_2/000-0000000-0000000?psc=1,,4.6,,2979.0
https://www.amazon.com.tr/Razer-BlackShark-V2-Pro-kulakl%C4%B1%C4%9F%C4%B1/dp/B0BXLWCLZN/ref=zg_bs_g_videogames_sccl_3/000-0000000-0000000?psc=1,"Razer BlackShark V2 Pro (2023) - Birinci sınıf kablosuz espor kulaklığı, Siyah",4.4,15520,5567.15
https://www.amazon.com.tr/Logitech-Lightspeed-Sens%C3%B6rl%C3%BC-Oyuncu-Mouse/dp/B07SF1RCYF/ref=zg_bs_g_videogames_sccl_4/000-0000000-0000000?psc=1,,4.6,,3299.0
https://www.amazon.com.tr/Steelseries-Qck-Edge-XLarge-Mousepad/dp/B07JPZTHYT/ref=zg_bs_g_videogames_sccl_5/000-0000000-0000000?psc=1,SteelSeries QcK Edge - Kumaş Oyun Fare altlığı - aşınmayı önlemek için dikişli kenar - oyun sensörleri için optimize edilmiştir - boyut XL,4.7,83306,759.99
https://www.amazon.com.tr/Marvelights-PlayStation-%C3%87antas%C4%B1-Depolama-Koruyucu/dp/B08RBWLGY9/ref=zg_bs_g_videogames_sccl_6/000-0000000-0000000?psc=1,Marvelights PlayStation 5 Kılıfı Çantası Hafif Seyahat Depolama Koruyucu Omuz Konsolu El Çantası PlayStation 5 Pro/Xbox One X,4.4,499,488.98
https://www.amazon.com.tr/Asus-Theta-Electret-Oyuncu-Kulakl%C4%B1%C4%9F%C4%B1/dp/B085V46521/ref=zg_bs_g_videogames_sccl_7/000-0000000-0000000?psc=1,,4.2,,4987.8
https://www.amazon.com.tr/SteelSeries-Arctis-Nova-Kulakl%C4%B1%C4%9F%C4%B1-Surround/dp/B0B7X8392G/ref=zg_bs_g_videogames_sccl_8/000-0000000-0000000?psc=1,"SteelSeries Arctis Nova 1 Multi-System Oyun Kulaklığı, Hi-Fi Sürücü, 360° Surround Ses, AirWeave Memory Foam Kulak Yastığı, Gürültü Önleyici Mikrofon, PC, PS5, PS4, Switch, Xbox, Beyaz",4.2,2399,1839.0
https://www.amazon.com.tr/Mini-60-Klavyesi-Bilgisayar-G%C3%B6lgelenmez-Mac-Siyah/dp/B09MCGYBCL/ref=zg_bs_g_videogames_sccl_9/000-0000000-0000000?psc=1,"Mini%60 RGB Oyun Klavyesi, Mavi Anahtar Mekanik Game klavye UK Layout Kompakt 62 Tuşlu, 18 RGB LED Chroma Backlit, USB Tip-C Kablosu, PC Dizüstü Bilgisayar için Tam Tuşlar Gölgelenmez Mac-Siyah",4.5,217,599.99
https://www.amazon.com.tr/SONY-PlayStation-Dualsense-Sarj-%C4%B0stasyonu/dp/B08H97WTBL/ref=zg_bs_g_videogames_sccl_10/000-0000000-0000000?psc=1,,4.8,,1329.89
https://www.amazon.com.tr/EZDIY-FAB-Atmosferi-Oyuncular-Bilgisayar%C4%B1-Aksesuarlar%C4%B1/dp/B09GTTP7VF/ref=zg_bs_g_videogames_sccl_11/000-0000000-0000000?psc=1,"EZDIY-FAB USB LED Işık Çubuğu Kulaklık Standı, Masaüstü Atmosferi RGB Arka Işık, 50 Dahili Renk Modu, Oyuncular için Kulaklık Tutacağı Oyun Bilgisayarı PS5 Aksesuarları Masa - Beyaz - 1 Paket",4.6,47,544.34
https://www.amazon.com.tr/CREATIVE-7-1-Gaming-External-Kart%C4%B1/dp/B07FY45F2S/ref=zg_bs_g_videogames_sccl_12/000-0000000-0000000?psc=1,CREATIVE G6 7.1 HD Gaming DAC and External USB Ses Kartı,4.3,5651,1942.99
https://www.amazon.com.tr/HyperX-KHX-HSCP-RD-Cloud-II-Kulakl%C4%B1k/dp/B00SAYCXWG/ref=zg_bs_g_videogames_sccl_13/000-0000000-0000000?psc=1,HyperX Cloud II Gaming Kulaklık KHX-HSCP-RD Kırmızı,4.4,1170,2899.0
https://www.amazon.com.tr/RAZER-DEATHADDER-ESSENTIAL-OYUNCU-MOUSE/dp/B07F2GC4S9/ref=zg_bs_g_videogames_sccl_14/000-0000000-0000000?psc=1,,4.4,,749.0
